Date	density
2024.2814375000166	0.0
2024.2815625000167	1.7100573429854282E-5
2024.2816875000167	2.4355988296749508E-5
2024.2818125000167	3.161140316364473E-5
2024.2819375000167	3.886681803053996E-5
2024.2820625000168	4.6122232897435187E-5
2024.2821875000168	7.134127684965206E-5
2024.2823125000168	1.0432579277557869E-4
2024.2824375000168	1.3731030870150533E-4
2024.2825625000169	1.7029482462743196E-4
2024.282687500017	2.032793405533586E-4
2024.282812500017	2.5447395516521083E-4
2024.282937500017	3.774835676537406E-4
2024.283062500017	5.004931801422703E-4
2024.283187500017	6.235027926308E-4
2024.283312500017	7.465124051193297E-4
2024.283437500017	8.695220176078596E-4
2024.283562500017	0.0011703401225775347
2024.283687500017	0.001545070227790306
2024.2838125000171	0.0019198003330030777
2024.2839375000171	0.0022945304382158494
2024.2840625000172	0.002669260543428621
2024.2841875000172	0.0031600839938901136
2024.2843125000172	0.0040864117431013555
2024.2844375000172	0.005012739492312597
2024.2845625000173	0.00593906724152384
2024.2846875000173	0.006865394990735081
2024.2848125000173	0.007791722739946324
2024.2849375000173	0.009369437032833666
2024.2850625000174	0.011207353148047368
2024.2851875000174	0.013045269263261067
2024.2853125000174	0.014883185378474769
2024.2854375000175	0.01672110149368847
2024.2855625000175	0.018784678924977954
2024.2856875000175	0.02165462905083682
2024.2858125000175	0.024524579176695687
2024.2859375000176	0.027394529302554555
2024.2860625000176	0.03026447942841342
2024.2861875000176	0.03313442955427229
2024.2863125000176	0.03637720477563216
2024.2864375000177	0.03976299618308639
2024.2865625000177	0.043148787590540624
2024.2866875000177	0.04653457899799486
2024.2868125000177	0.0499203704054491
2024.2869375000178	0.05314999869898153
2024.2870625000178	0.05584738068853593
2024.2871875000178	0.058544762678090334
2024.2873125000178	0.061242144667644736
2024.2874375000179	0.06393952665719914
2024.2875625000179	0.06663690864675353
2024.287687500018	0.06790862046348752
2024.287812500018	0.0686555437987593
2024.287937500018	0.06940246713403109
2024.288062500018	0.07014939046930287
2024.288187500018	0.07089631380457466
2024.288312500018	0.07109252289621487
2024.288437500018	0.06949633727146035
2024.288562500018	0.06790015164670582
2024.288687500018	0.0663039660219513
2024.2888125000181	0.06470778039719677
2024.2889375000182	0.06311159477244224
2024.2890625000182	0.06037533049023696
2024.2891875000182	0.05723668544153067
2024.2893125000182	0.054098040392824384
2024.2894375000183	0.05095939534411809
2024.2895625000183	0.0478207502954118
2024.2896875000183	0.044638107220495306
2024.2898125000183	0.04131856791435899
2024.2899375000184	0.03799902860822268
2024.2900625000184	0.034679489302086364
2024.2901875000184	0.03135994999595005
2024.2903125000184	0.028040410689813736
2024.2904375000185	0.025329872005573652
2024.2905625000185	0.022825245677870358
2024.2906875000185	0.020320619350167064
2024.2908125000185	0.01781599302246377
2024.2909375000186	0.015311366694760475
2024.2910625000186	0.013072201744130383
2024.2911875000186	0.011623446675294979
2024.2913125000186	0.010174691606459575
2024.2914375000187	0.008725936537624171
2024.2915625000187	0.007277181468788766
2024.2916875000187	0.0058284263999533615
2024.2918125000188	0.004974445701727578
2024.2919375000188	0.004312940264578603
2024.2920625000188	0.0036514348274296286
2024.2921875000188	0.002989929390280653
2024.2923125000189	0.0023284239531316782
2024.2924375000189	0.0017758359329744027
2024.292562500019	0.0015338827316072178
2024.292687500019	0.0012919295302400327
2024.292812500019	0.0010499763288728476
2024.292937500019	8.080231275056627E-4
2024.293062500019	5.660699261384775E-4
2024.293187500019	4.5430366593735645E-4
2024.293312500019	3.828194576998398E-4
2024.293437500019	3.1133524946232323E-4
2024.293562500019	2.3985104122480657E-4
2024.2936875000191	1.6836683298728996E-4
2024.2938125000192	1.114336016201954E-4
2024.2939375000192	9.428597788731764E-5
2024.2940625000192	7.713835415443986E-5
2024.2941875000192	5.9990730421562094E-5
2024.2943125000193	4.284310668868432E-5
2024.2944375000193	2.5695482955806563E-5
2024.2945625000193	1.919730648689638E-5
2024.2946875000193	1.5846303803876713E-5
2024.2948125000194	1.2495301120857041E-5
2024.2949375000194	9.144298437837367E-6
2024.2950625000194	5.793295754817697E-6
2024.2951875000194	3.2195400909899255E-6
2024.2953125000195	2.6848254686768604E-6
2024.2954375000195	2.1501108463637953E-6
2024.2955625000195	1.61539622405073E-6
2024.2956875000195	1.0806816017376646E-6
2024.2958125000196	5.459669794245995E-7
2024.2959375000196	3.7393466371366876E-7
2024.2960625000196	3.0415116680957887E-7
2024.2961875000196	2.3436766990548896E-7
2024.2963125000197	1.6458417300139904E-7
2024.2964375000197	9.48006760973091E-8
2024.2965625000197	4.272855741129702E-8
2024.2966875000197	3.5271277213572076E-8
2024.2968125000198	2.7813997015847132E-8
2024.2969375000198	2.0356716818122194E-8
2024.2970625000198	1.2899436620397254E-8
2024.2971875000198	5.442156422672313E-9
2024.2973125000199	3.348378144715702E-9
2024.29743750002	2.695267763978653E-9
2024.29756250002	2.0421573832416044E-9
2024.29768750002	1.3890470025045554E-9
2024.29781250002	7.359366217675064E-10
2024.29793750002	2.600562147745919E-10
2024.29806250002	2.1314706581745216E-10
2024.29818750002	1.6623791686031243E-10
2024.29831250002	1.193287679031727E-10
2024.29843750002	7.241961894603297E-11
2024.2985625000201	2.551046998889321E-11
2024.2986875000202	1.376070993403282E-11
2024.2988125000202	1.0996340369569607E-11
2024.2989375000202	8.231970805106395E-12
2024.2990625000202	5.46760124064318E-12
2024.2991875000203	2.7032316761799664E-12
2024.2993125000203	7.293989413354518E-13
2024.2994375000203	5.953208491065632E-13
2024.2995625000203	4.612427568776745E-13
2024.2996875000204	3.27164664648786E-13
2024.2998125000204	1.9308657241989733E-13
2024.2999375000204	5.900848019100868E-14
2024.3000625000204	2.846301294684093E-14
2024.3001875000205	2.3053500048276995E-14
2024.3003125000205	1.7643987149713058E-14
2024.3004375000205	1.2234474251149124E-14
2024.3005625000205	6.82496135258519E-15
2024.3006875000206	3.086762817049247E-15
2024.3008125000206	3.090581205235748E-15
2024.3009375000206	3.094399593422249E-15
2024.3010625000206	3.0982179816087505E-15
2024.3011875000207	3.1020363697952516E-15
2024.3013125000207	3.1058547579817527E-15
2024.3014375000207	2.7424465905291277E-15
2024.3015625000207	2.294480198609449E-15
2024.3016875000208	1.84651380668977E-15
2024.3018125000208	1.3985474147700913E-15
2024.3019375000208	9.505810228504124E-16
2024.3020625000208	7.588279743242117E-16
2024.3021875000209	1.1192844092812037E-15
2024.302312500021	1.479740844238196E-15
2024.302437500021	1.840197279195188E-15
2024.302562500021	2.20065371415218E-15
2024.302687500021	2.561110149109172E-15
2024.302812500021	2.233385333139298E-15
2024.302937500021	1.7556436597677215E-15
2024.303062500021	1.2779019863961445E-15
2024.303187500021	8.00160313024568E-16
2024.303312500021	3.224186396529916E-16
2024.3034375000211	3.997345924957189E-17
2024.3035625000211	1.6292359005207082E-16
2024.3036875000212	2.8587372085456973E-16
2024.3038125000212	4.088238516570687E-16
2024.3039375000212	5.317739824595676E-16
2024.3040625000212	6.547241132620665E-16
2024.3041875000213	5.737703047841359E-16
2024.3043125000213	4.50820173981637E-16
2024.3044375000213	3.2787004317913803E-16
2024.3045625000213	2.0491991237663921E-16
2024.3046875000214	8.196978157414025E-17
2024.3048125000214	1.7452268770669246E-16
2024.3049375000214	6.98129433026781E-16
2024.3050625000214	1.2217361783468695E-15
2024.3051875000215	1.7453429236669581E-15
2024.3053125000215	2.2689496689870466E-15
2024.3054375000215	2.7925564143071352E-15
2024.3055625000216	2.582902925219547E-15
2024.3056875000216	2.230874081078849E-15
2024.3058125000216	1.8788452369381506E-15
2024.3059375000216	1.5268163927974525E-15
2024.3060625000217	1.1747875486567544E-15
2024.3061875000217	1.0833739947111919E-15
2024.3063125000217	1.4944980661632386E-15
2024.3064375000217	1.9056221376152853E-15
2024.3065625000218	2.3167462090673316E-15
2024.3066875000218	2.7278702805193784E-15
2024.3068125000218	3.138994351971425E-15
2024.3069375000218	2.709746241884938E-15
2024.3070625000219	2.127044269253501E-15
2024.3071875000219	1.544342296622064E-15
2024.307312500022	9.616403239906268E-16
2024.307437500022	3.789383513591901E-16
2024.307562500022	3.9592078977263755E-16
2024.307687500022	1.528133810751837E-15
2024.307812500022	2.6603468317310366E-15
2024.307937500022	3.792559852710237E-15
2024.308062500022	4.9247728736894354E-15
2024.308187500022	6.056985894668636E-15
2024.308312500022	5.8627895522235315E-15
2024.3084375000221	5.441433896750497E-15
2024.3085625000222	5.020078241277463E-15
2024.3086875000222	4.598722585804428E-15
2024.3088125000222	4.177366930331393E-15
2024.3089375000222	4.0885655445219354E-15
2024.3090625000223	4.59645179594661E-15
2024.3091875000223	5.104338047371284E-15
2024.3093125000223	5.612224298795959E-15
2024.3094375000223	6.120110550220633E-15
2024.3095625000224	6.627996801645307E-15
2024.3096875000224	6.190021226222888E-15
2024.3098125000224	5.6005839112960946E-15
2024.3099375000224	5.011146596369301E-15
2024.3100625000225	4.421709281442507E-15
2024.3101875000225	3.832271966515714E-15
2024.3103125000225	3.3990885280955025E-15
2024.3104375000225	3.236496959182525E-15
2024.3105625000226	3.073905390269547E-15
2024.3106875000226	2.911313821356569E-15
2024.3108125000226	2.748722252443591E-15
2024.3109375000226	2.5861306835306132E-15
2024.3110625000227	2.479023116100349E-15
2024.3111875000227	2.3801944553158016E-15
2024.3113125000227	2.2813657945312543E-15
2024.3114375000227	2.182537133746707E-15
2024.3115625000228	2.0837084729621597E-15
2024.3116875000228	2.1630052213608352E-15
2024.3118125000228	2.5401221862460014E-15
2024.3119375000229	2.9172391511311676E-15
2024.3120625000229	3.294356116016334E-15
2024.312187500023	3.671473080901501E-15
2024.312312500023	4.048590045786667E-15
2024.312437500023	3.4647775838633503E-15
2024.312562500023	2.7478786393284855E-15
2024.312687500023	2.030979694793621E-15
2024.312812500023	1.3140807502587563E-15
2024.312937500023	5.971818057238915E-16
2024.313062500023	2.5654739983910913E-16
2024.313187500023	5.234875118707448E-16
2024.3133125000231	7.904276239023803E-16
2024.3134375000232	1.0573677359340157E-15
2024.3135625000232	1.3243078479656516E-15
2024.3136875000232	1.591247959997287E-15
2024.3138125000232	1.5671053334512556E-15
2024.3139375000233	1.5057097089488352E-15
2024.3140625000233	1.444314084446415E-15
2024.3141875000233	1.3829184599439945E-15
2024.3143125000233	1.321522835441574E-15
2024.3144375000234	1.3750635865174442E-15
2024.3145625000234	1.6078978285246459E-15
2024.3146875000234	1.8407320705318475E-15
2024.3148125000234	2.073566312539049E-15
2024.3149375000235	2.3064005545462512E-15
2024.3150625000235	2.5392347965534533E-15
2024.3151875000235	2.3087647178805295E-15
2024.3153125000235	2.023783907211013E-15
2024.3154375000236	1.7388030965414961E-15
2024.3155625000236	1.4538222858719796E-15
2024.3156875000236	1.1688414752024627E-15
2024.3158125000236	9.619521723736955E-16
2024.3159375000237	8.727757720199015E-16
2024.3160625000237	7.835993716661078E-16
2024.3161875000237	6.944229713123139E-16
2024.3163125000237	6.052465709585202E-16
2024.3164375000238	5.160701706047263E-16
2024.3165625000238	5.748477634120056E-16
2024.3166875000238	6.495332739828121E-16
2024.3168125000238	7.242187845536185E-16
2024.3169375000239	7.989042951244249E-16
2024.317062500024	8.735898056952314E-16
2024.317187500024	1.1700523401731567E-15
2024.317312500024	1.7896265135259973E-15
2024.317437500024	2.4092006868788376E-15
2024.317562500024	3.0287748602316782E-15
2024.317687500024	3.648349033584519E-15
2024.317812500024	4.26792320693736E-15
2024.317937500024	3.830216771475501E-15
2024.318062500024	3.2893572701712483E-15
2024.3181875000241	2.7484977688669946E-15
2024.3183125000241	2.2076382675627417E-15
2024.3184375000242	1.6667787662584884E-15
2024.3185625000242	1.3033159056087146E-15
2024.3186875000242	1.1897093138518503E-15
2024.3188125000243	1.0761027220949862E-15
2024.3189375000243	9.624961303381218E-16
2024.3190625000243	8.488895385812576E-16
2024.3191875000243	7.352829468243933E-16
2024.3193125000244	6.508941155422947E-16
2024.3194375000244	5.690702246987265E-16
2024.3195625000244	4.872463338551582E-16
2024.3196875000244	4.0542244301158985E-16
2024.3198125000245	3.2359855216802153E-16
2024.3199375000245	5.345192159848045E-16
2024.3200625000245	1.1441215811426089E-15
2024.3201875000245	1.7537239463004136E-15
2024.3203125000246	2.3633263114582184E-15
2024.3204375000246	2.9729286766160228E-15
2024.3205625000246	3.582531041773827E-15
2024.3206875000246	3.310042696725885E-15
2024.3208125000247	2.9685905465785626E-15
2024.3209375000247	2.6271383964312404E-15
2024.3210625000247	2.2856862462839186E-15
2024.3211875000247	1.9442340961365964E-15
2024.3213125000248	1.815126049698034E-15
2024.3214375000248	1.9656875638860415E-15
2024.3215625000248	2.1162490780740487E-15
2024.3216875000248	2.2668105922620556E-15
2024.3218125000249	2.417372106450063E-15
2024.321937500025	2.56793362063807E-15
2024.322062500025	2.2677247665944946E-15
2024.322187500025	1.9365274652959506E-15
2024.322312500025	1.6053301639974069E-15
2024.322437500025	1.2741328626988633E-15
2024.322562500025	9.429355614003195E-16
2024.322687500025	7.517777918012609E-16
2024.322812500025	7.390177856477374E-16
2024.322937500025	7.262577794942138E-16
2024.3230625000251	7.134977733406903E-16
2024.3231875000251	7.007377671871668E-16
2024.3233125000252	6.879777610336433E-16
2024.3234375000252	5.692313168067884E-16
2024.3235625000252	4.441815838714763E-16
2024.3236875000252	3.191318509361642E-16
2024.3238125000253	1.9408211800085203E-16
2024.3239375000253	6.903238506553997E-17
2024.3240625000253	0.0
2024.3241875000253	0.0
2024.3243125000254	0.0
2024.3244375000254	0.0
2024.3245625000254	0.0
2024.3246875000254	0.0
2024.3248125000255	6.177022819002664E-17
2024.3249375000255	1.2665115525640976E-16
2024.3250625000255	1.9153208232279285E-16
2024.3251875000255	2.56413009389176E-16
2024.3253125000256	3.2129393645555903E-16
2024.3254375000256	3.269839971950363E-16
2024.3255625000256	2.621030701286532E-16
2024.3256875000257	1.972221430622701E-16
2024.3258125000257	1.3234121599588697E-16
2024.3259375000257	6.746028892950388E-17
2024.3260625000257	2.579361863120742E-18
2024.3261875000258	0.0
2024.3263125000258	0.0
2024.3264375000258	0.0
2024.3265625000258	0.0
2024.3266875000259	0.0
2024.3268125000259	7.051974444059625E-16
2024.326937500026	2.2239086666698814E-15
2024.327062500026	3.742619888933801E-15
2024.327187500026	5.26133111119772E-15
2024.327312500026	6.780042333461639E-15
2024.327437500026	8.298753555725558E-15
2024.327562500026	5.124313647767345E-14
2024.327687500026	9.553778020361547E-14
2024.327812500026	1.3983242392955749E-13
2024.327937500026	1.841270676554995E-13
2024.3280625000261	2.284217113814415E-13
2024.3281875000262	6.92796861230796E-13
2024.3283125000262	1.6260965733700844E-12
2024.3284375000262	2.559396285509373E-12
2024.3285625000262	3.4926959976486615E-12
2024.3286875000263	4.4259957097879505E-12
2024.3288125000263	5.359295421927238E-12
2024.3289375000263	2.1267979020381285E-11
2024.3290625000263	3.753511373993503E-11
2024.3291875000264	5.380224845948878E-11
2024.3293125000264	7.006938317904253E-11
2024.3294375000264	8.633651789859628E-11
2024.3295625000264	2.0712195112791717E-10
2024.3296875000265	4.408102126409902E-10
2024.3298125000265	6.744984741540631E-10
2024.3299375000265	9.081867356671362E-10
2024.3300625000265	1.1418749971802092E-9
2024.3301875000266	1.3755632586932821E-9
2024.3303125000266	4.105245628374503E-9
2024.3304375000266	6.873419392833459E-9
2024.3305625000266	9.641593157292412E-9
2024.3306875000267	1.240976692175137E-8
2024.3308125000267	1.5177940686210328E-8
2024.3309375000267	2.981287184711692E-8
2024.3310625000267	5.6853027310293406E-8
2024.3311875000268	8.389318277346988E-8
2024.3313125000268	1.1093333823664638E-7
2024.3314375000268	1.3797349369982286E-7
2024.3315625000268	1.6501364916299934E-7
2024.3316875000269	3.814580602665248E-7
2024.331812500027	5.992371953762311E-7
2024.331937500027	8.170163304859374E-7
2024.332062500027	1.0347954655956437E-6
2024.332187500027	1.2525746007053502E-6
2024.332312500027	2.0806472355582332E-6
2024.332437500027	3.526141330783201E-6
2024.332562500027	4.971635426008169E-6
2024.332687500027	6.417129521233136E-6
2024.332812500027	7.862623616458105E-6
2024.3329375000271	9.315809766878253E-6
2024.3330625000272	1.7215610620915038E-5
2024.3331875000272	2.511541147495182E-5
2024.3333125000272	3.301521232898861E-5
2024.3334375000272	4.091501318302539E-5
2024.3335625000273	4.8814814037062175E-5
2024.3336875000273	7.065678980129871E-5
2024.3338125000273	1.0614920488083687E-4
2024.3339375000273	1.4164161996037505E-4
2024.3340625000274	1.771340350399132E-4
2024.3341875000274	2.1262645011945136E-4
