time	date	datetime	milliseconds	mean	median	upper	lower
2025.455	2025-06-14	2025-06-14T21:48:00	1749937680228	349.8146623148061	240.1287572113314	50834.15513447514	4.423742641579072
2025.4353921568627	2025-06-07	2025-06-07T18:02:07	1749319327288	341.03268836739437	260.0164208590164	32587.07114216303	7.702209269483706
2025.4157843137255	2025-05-31	2025-05-31T14:16:14	1748700974347	325.6001780612494	240.24884976622576	14993.001578754986	11.199557038800057
2025.3961764705882	2025-05-24	2025-05-24T10:30:21	1748082621406	302.559760755586	222.56326202493472	10618.367193591808	16.647719719656347
2025.376568627451	2025-05-17	2025-05-17T06:44:28	1747464268465	274.94008520814975	206.48403678519304	7395.965976018568	20.477945731767317
2025.3569607843137	2025-05-10	2025-05-10T02:58:35	1746845915524	237.92482343840626	179.38509475863702	5849.90422961824	25.278515938303364
2025.3373529411765	2025-05-02	2025-05-02T23:12:42	1746227562582	184.53456212570467	146.60958000909022	2919.8698971965414	19.044434410840367
2025.3177450980393	2025-04-25	2025-04-25T19:26:49	1745609209641	128.55974146659864	101.54920613919693	1628.471330062861	14.788339432511016
2025.298137254902	2025-04-18	2025-04-18T15:40:56	1744990856700	83.5918770173257	70.68394832272708	1033.0841083590478	9.764994691260469
2025.2785294117648	2025-04-11	2025-04-11T11:55:03	1744372503759	59.36697788937312	52.307243758625326	517.3608453622628	9.04450403140589
2025.2589215686276	2025-04-04	2025-04-04T08:09:10	1743754150818	47.56732753324779	42.46824284807624	279.39377169679494	7.818137827212072
2025.2393137254903	2025-03-28	2025-03-28T04:23:17	1743135797878	40.6259824683585	37.34756751981396	216.34613653287212	7.668061276016082
2025.219705882353	2025-03-21	2025-03-21T00:37:24	1742517444936	29.175030609166722	27.589263556103933	163.0413786641059	6.30992943209536
2025.2000980392158	2025-03-13	2025-03-13T20:51:31	1741899091995	25.542571999693674	24.89037831241494	115.80270424541872	6.254258725843293
2025.1804901960786	2025-03-06	2025-03-06T17:05:39	1741280739054	26.982368401387166	25.513138704576647	109.7907197954718	6.011486302870785
2025.1608823529414	2025-02-27	2025-02-27T13:19:46	1740662386113	26.370920856375488	24.288658268284944	115.1295500337107	6.727104053473659
2025.1412745098041	2025-02-20	2025-02-20T09:33:53	1740044033172	18.884489684422274	17.476234497697032	83.90602659527528	5.142534309590286
2025.121666666667	2025-02-13	2025-02-13T05:48:00	1739425680231	13.39985253427312	12.801923552546828	54.98988952923202	3.505726276487303
2025.1020588235297	2025-02-06	2025-02-06T02:02:07	1738807327289	10.226499620200798	9.72658871261761	36.39438636509655	2.54361586254049
2025.0824509803924	2025-01-29	2025-01-29T22:16:14	1738188974349	6.8131450566162854	6.459753511845127	31.149542418097756	1.8687791464944006
2025.0628431372552	2025-01-22	2025-01-22T18:30:21	1737570621408	3.4387188824674135	3.2702320229653354	15.001714132788242	0.8849193550785946
2025.043235294118	2025-01-15	2025-01-15T14:44:28	1736952268467	1.8460410175967545	1.7997796243556161	6.160111859188462	0.5303433558251526
2025.0236274509807	2025-01-08	2025-01-08T10:58:35	1736333915526	1.3787373190041219	1.3545836544852654	5.581213546083757	0.354775344643912
2025.0040196078435	2025-01-01	2025-01-01T07:12:42	1735715562584	0.8612634514061983	0.8474313914727527	3.6305979921918925	0.20309882362110365
2024.9844117647062	2024-12-24	2024-12-24T03:26:49	1735010809643	0.5500301714992135	0.5349376856189635	1.958140947162271	0.1590465368355044
2024.964803921569	2024-12-16	2024-12-16T23:40:56	1734392456702	0.5759535513162494	0.545953018105377	2.206274099665229	0.16797965097991976
2024.9451960784318	2024-12-09	2024-12-09T19:55:03	1733774103761	0.39362200567400896	0.38355619298042565	1.4196937463650323	0.1272260902224249
2024.9255882352945	2024-12-02	2024-12-02T16:09:10	1733155750820	0.21484042492125038	0.2136158556613937	0.9069203161599649	0.059225148824443526
2024.9059803921573	2024-11-25	2024-11-25T12:23:17	1732537397879	0.11691879800226909	0.11482241790777171	0.46951866617723054	0.02395261436964244
2024.88637254902	2024-11-18	2024-11-18T08:37:24	1731919044937	0.07368015522495068	0.07093851003290295	0.32413583570290905	0.016151741694992314
2024.8667647058828	2024-11-11	2024-11-11T04:51:31	1731300691996	0.05659138841514252	0.0551765744879524	0.25224413542906665	0.014209440483331287
2024.8471568627456	2024-11-04	2024-11-04T01:05:39	1730682339055	0.03835768146939293	0.037301438542157804	0.21372789592984284	0.007478390738531199
2024.8275490196083	2024-10-27	2024-10-27T21:19:46	1730063986114	0.027038134238440037	0.027712959185158245	0.2753150493777332	0.002683335163210903
2024.807941176471	2024-10-20	2024-10-20T17:33:53	1729445633173	0.01851987113132454	0.01981783934612247	0.2822387016177572	0.0013272175068437734
2024.7883333333339	2024-10-13	2024-10-13T13:48:00	1728827280233	0.013231446349164459	0.014573805877101815	0.22887581806807913	8.32718969335709E-4
2024.7687254901966	2024-10-06	2024-10-06T10:02:07	1728208927291	0.009940895666845409	0.010719963349091068	0.1826447136591429	3.859732952396721E-4
2024.7491176470594	2024-09-29	2024-09-29T06:16:14	1727590574350	0.007281204809707484	0.0074580139345571715	0.09518135265523503	2.3182471098639795E-4
2024.7295098039222	2024-09-22	2024-09-22T02:30:21	1726972221409	0.005607905469356665	0.0057817822879231455	0.10405046443926831	2.0917365830490746E-4
2024.709901960785	2024-09-14	2024-09-14T22:44:28	1726353868468	0.004352987988637616	0.004442300161867235	0.0977661962757534	1.8745390964653255E-4
2024.6902941176477	2024-09-07	2024-09-07T18:58:35	1725735515527	0.003539984563273963	0.003732061017578545	0.08597639558868622	1.1224044191137812E-4
2024.6706862745104	2024-08-31	2024-08-31T15:12:42	1725117162585	0.002905797960518459	0.0031384458581986785	0.07448560965052073	7.621994299616768E-5
2024.6510784313732	2024-08-24	2024-08-24T11:26:49	1724498809644	0.002588084226063564	0.0029753140058830655	0.08107894413156375	4.903692861286877E-5
2024.631470588236	2024-08-17	2024-08-17T07:40:56	1723880456703	0.0024041389311703657	0.0027846150877399787	0.0720339234105536	3.96451794360455E-5
2024.6118627450987	2024-08-10	2024-08-10T03:55:03	1723262103762	0.0022193962784015204	0.002730496959236504	0.09291919743765344	3.0266325225410697E-5
2024.5922549019615	2024-08-03	2024-08-03T00:09:10	1722643750821	0.0021830085545580685	0.0028821165889926005	0.12950859665728126	2.2907455342083428E-5
